"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
19255,"i4214l","Lit/equipped international bandwidth capacity",,"Mbit/s",11,"DZA","Algeria","485155",2015,"","Ministère de la  Poste et des Technologies de l'Information et de la Communication","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s)."
19255,"i4214l","Lit/equipped international bandwidth capacity",,"Mbit/s",11,"DZA","Algeria","630150",2016,"Source :Algérie Telecom","Ministère de la Poste, des Télécommunications, des Technologies et du Numérique","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s)."
19255,"i4214l","Lit/equipped international bandwidth capacity",,"Mbit/s",11,"DZA","Algeria","1.01522e+006",2017,"Correction : L'ancien valeur ""3122544,64"" exploitée exprimée en MIU*Km (STM1*Km)*La nouvelle represente mesure est exprimé en Mbps  (capacité allumée)*La capacité équipée est : 1 891 750 Mbps","Ministère de la Poste et des Télécommunications","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s)."
19255,"i4214l","Lit/equipped international bandwidth capacity",,"Mbit/s",11,"DZA","Algeria","3.37428e+006",2018,"Capacité Allumées : 1 261 750Capacité équipées : 2 111 750Capacité Totale : 3 373 500","Ministère de la Poste et des Télécommunications","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s)."
19255,"i4214l","Lit/equipped international bandwidth capacity",,"Mbit/s",11,"DZA","Algeria","1.52812e+006",2019,"Capacités Allumées/ opérationnelle : 1 528 120Capacité Potentielle : 1 815 500Correction après confusion dans les définitions des indicateurs Capacité allumées, capacité   équipées et capacité potentielle","Ministère de la Poste et des Télécommunications","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s)."
19255,"i4214l","Lit/equipped international bandwidth capacity",,"Mbit/s",11,"DZA","Algeria","2.4175e+006",2020,"Capacités Allumées/ opérationnelle : 2 417 500Capacité Potentielle : 4038120Correction après confusion dans les définitions des indicateurs Capacité allumées, capacité   équipées et capacité potentielle","Ministère de la Poste et des Télécommunications","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s)."
19255,"i4214l","Lit/equipped international bandwidth capacity",,"Mbit/s",11,"DZA","Algeria","2.8675e+006",2021,"Potential capacity: 24'287'500 after launch of submarine cable ORVAL/ALVAL","Ministère de la Poste et des Télécommunications","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s)."
19255,"i4214l","Lit/equipped international bandwidth capacity",,"Mbit/s",11,"DZA","Algeria","7.7175e+006",2022,"Lit capacity increased due to increase in subscription speeds (5 times, up to 300 Mbit/s), and due to observed repetitive usage peaks. The potential capacity, after the launch of ORVAL/ALVAL cable is expected to reach 32'787'500Mbit/s.","Ministère de la Poste et des Télécommunications","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s)."
19255,"i4214l","Lit/equipped international bandwidth capacity",,"Mbit/s",11,"DZA","Algeria","1.00875e+007",2023,"Lit capacity increased due to increase in subscription speeds (5 times, up to 300 Mbit/s), and due to observed repetitive usage peaks. The potential capacity, after the launch of ORVAL/ALVAL cable is expected to reach 32'787'500Mbit/s.","Ministère de la Poste et des Télécommunications","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s)."
19255,"i4214l","Lit/equipped international bandwidth capacity",,"Mbit/s",11,"DZA","Algeria","1.02078e+007",2024,"Lit capacity increased due to increase in subscription speeds (5 times, up to 300 Mbit/s), and due to observed repetitive usage peaks. The potential capacity, after the launch of ORVAL/ALVAL cable is expected to reach 32'907'810Mbit/s.","Ministère de la Poste et des Télécommunications","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s)."
19255,"i4214l","Lit/equipped international bandwidth capacity",,"Mbit/s",14,"AND","Andorra","2500",2012,"Purchased capacity.","Andorra Telecom SAU","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s)."
19255,"i4214l","Lit/equipped international bandwidth capacity",,"Mbit/s",14,"AND","Andorra","3000",2013,"Purchased capacity.","Andorra Telecom SAU","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s)."
19255,"i4214l","Lit/equipped international bandwidth capacity",,"Mbit/s",14,"AND","Andorra","6000",2014,"Purchased capacity.","Servei de Telecomunicacions d'Andorra","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s)."
19255,"i4214l","Lit/equipped international bandwidth capacity",,"Mbit/s",14,"AND","Andorra","8500",2015,"","Andorra Telecom SAU","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s)."
19255,"i4214l","Lit/equipped international bandwidth capacity",,"Mbit/s",14,"AND","Andorra","23500",2016,"","Andorra Telecom SAU","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s)."
